Message_id,Person Who Felt the Emotion,Gender,Cause
p2793_bolly,daughter's father,male,fulfilling daughter's dream
p2794_bolly,Guru,male,Ramji's success and fame
p2795_bolly,villager,male,fulfilling dreams of villagers and opening a school
p2796_bolly,Mayor,male,Daughter's beauty and stubbornness
p2797_bolly,,,
p2798_bolly,father,male,trust in son's words
p2799_bolly,Mayor's daughter,female,maintaining status and not associating with beggars
p2800_bolly,government representative,,Guruji's fulfillment of government's responsibilities
p2801_bolly,girl,female,becoming a mother
p2802_bolly,sir,male,son's decision making
p2803_bolly,speaker,,being a good wife
p2804_bolly,,,
p2805_bolly,speaker,male,martyrdom
p2806_bolly,speaker,female,personal beauty
p2807_bolly,speaker,,defending loved one
p2808_bolly,narrator,,wedding of a loved one
p2809_bolly,speaker,,patriotism
p2810_bolly,speaker,,patriotism
p2811_bolly,Khatri,male,patriotism
p2812_bolly,<NA,,
p2813_bolly,Khan Saheb,male,Marathas' resilience
p2814_bolly,speaker,,bravery
p2815_bolly,Vaidehi,female,personal achievement
p2816_bolly,friend,male,daughter's successful career
p2817_bolly,then do it,female,intelligence and good-heartedness
p2818_bolly,Dad,male,son following his path
p2819_bolly,Manav,male,
p2820_bolly,,,
p2821_bolly,sir,male,daughter's dancing achievement
p2822_bolly,speaker,,making others proud
p2823_bolly,Mista-Sista,male,Acceptance of homosexuality
p2824_bolly,Mamaji,male,handling family responsibilities
p2825_bolly,speaker,male,religious extremism
p2826_bolly,sir,male,religious pride
p2827_bolly,Mujahid,male,following Sharia law
p2828_bolly,Bhalla,male,Becoming the king
p2829_bolly,Taru,male,maintaining India's reputation
p2830_bolly,father,male,child's achievement
p2831_bolly,speaker 1,,keeping their word
p2832_bolly,Champak,male,making Ghasiteram an international brand
p2833_bolly,Nikhil,male,status and wealth
p2834_bolly,speaker,,emotional attachment
p2835_bolly,Farooq,male,marrying a young bride
p2836_bolly,<royal flower,,
p2837_bolly,,,
p2838_bolly,,,
p2839_bolly,Dharamveer Malhotra,male,
p2840_bolly,Dharamveer Malhotra,male,
p2841_bolly,father,male,having a good daughter
p2842_bolly,father,male,son's actions
p2843_bolly,Dharamveer Malhotra,male,
p2844_bolly,Dharamveer Malhotra,male,
p2845_bolly,father,male,having a good daughter
p2846_bolly,father,male,son's actions
p2847_bolly,character,female,being beautiful and wealthy
p2848_bolly,,,
p2849_bolly,,,
p2850_bolly,husband,male,preserving family honor
p2851_bolly,speaker,male,daughter's marriage
p2852_bolly,Ashwini's family,,Defending family honor
p2853_bolly,,,
p2854_bolly,,,
p2855_bolly,,,
p2856_bolly,,,
p2857_bolly,speaker,,earning own money
p2858_bolly,Mother and daughter,female,their wealth
p2859_bolly,Ganga,female,
p2860_bolly,father,male,inheriting mother's qualities
p2861_bolly,Jamuna,,personal fame
p2862_bolly,,,
p2863_bolly,,,
p2864_bolly,,,
p2865_bolly,,,
p2866_bolly,husband,male,wife's contributions and support
p2867_bolly,Aunty,female,son's achievements
p2868_bolly,,,
p2869_bolly,Narang,male,
p2870_bolly,father,male,bring glory to village and country
p2871_bolly,character,male,living with dignity
p2872_bolly,wife,female,husband's actions
p2873_bolly,speaker,,honesty
p2874_bolly,Manav,male,being recognized in the newspaper
p2875_bolly,,,
p2876_bolly,Manav,male,
p2877_bolly,speaker,,being considered a friend
p2878_bolly,speaker 1,male,ability to convincingly impersonate a female
p2879_bolly,Mohan Bakshi,male,being brown
p2880_bolly,,,
p2881_bolly,second speaker,,self-confidence and self-worth
p2882_bolly,beggar,male,becoming a millionaire through begging
p2883_bolly,father,male,daughter's choice of partner
p2884_bolly,Roma,female,
p2885_bolly,parents,male,being their only son
p2886_bolly,Prem,male,
p2887_bolly,second speaker,male,physical dominance
p2888_bolly,Amar,male,becoming a lawyer or a Barrister
p2889_bolly,father,male,son's love
p2890_bolly,son,male,mother's efforts and sacrifices
p2891_bolly,law,male,professional success
p2892_bolly,Mr. Ramnath,male,young defence counsel's potential and understanding of the case
p2893_bolly,Amar,male,catching the real killer
p2894_bolly,her,female,earning money
p2895_bolly,sister,female,eloping with best friend's husband
p2896_bolly,Bulbul's father,male,
p2897_bolly,proudest girls,female,
p2898_bolly,son,male,bring pride to the name of the arena
p2899_bolly,speaker,,revenge and future prosperity of kids
p2900_bolly,speaker,,revenge and future prosperity of kids
p2901_bolly,guests,,Vijay's achievements
p2902_bolly,<speaker,,
p2903_bolly,,,
p2904_bolly,beloved,male,physical attractiveness
p2905_bolly,,,
p2906_bolly,,,
p2907_bolly,sister-in-law,female,seeing the person succeed
p2908_bolly,speaker 1,,speaker 2's respect
p2909_bolly,speaker,male,ending the terror of all Bhudevs
p2910_bolly,he,male,gain respect
p2911_bolly,Ravi,male,
p2912_bolly,father,male,son's athletic achievements
p2913_bolly,Papa,male,son's life lesson
p2914_bolly,Papa,male,son's achievement
p2915_bolly,speaker 1,,winning a race
p2916_bolly,first speaker,,winning life's race
p2917_bolly,Mala's father,male,daughter marrying a rich man
p2918_bolly,Mr. Kumar,male,Being a famous singer
p2919_bolly,Mr.,male,Quitting job due to mistreatment
p2920_bolly,Mr.,male,quitting job
p2921_bolly,rich girl,female,wealth
p2922_bolly,Vijay Kapoor,male,his son's financial capabilities
p2923_bolly,Papa,male,
p2924_bolly,friend,,friend's poetry skills
p2925_bolly,Uncle,male,son's determination
p2926_bolly,speaker,,pursuit of truth
p2927_bolly,him,male,displaying his strength
p2928_bolly,Anjana,female,future achievements of her son
p2929_bolly,<NA,,
p2930_bolly,son,male,revenge against enemies
p2931_bolly,girl,female,youthfulness
p2932_bolly,,,
p2933_bolly,<speaker,,overcoming obstacles
p2934_bolly,,,
p2935_bolly,Wagle,male,
p2936_bolly,father,male,daughter's singing talent
p2937_bolly,speaker,,
p2938_bolly,speaker,,
p2939_bolly,King Harshwardhan,male,acknowledging Eklavya as his father
p2940_bolly,,,
p2941_bolly,speaker 1,male,manipulation of law
p2942_bolly,Babu,male,truthfulness and honesty
p2943_bolly,Indian police,,their duty
p2944_bolly,Indian police,,
p2945_bolly,protagonist,male,becoming famous
p2946_bolly,Bharucha sir,male,years of service in police department
p2947_bolly,speaker,,personal growth and success
p2948_bolly,Shashi,female,language proficiency
p2949_bolly,Papa,male,marrying a successful woman
p2950_bolly,bodyguards,male,potential to excel in Olympics
p2951_bolly,speaker 1,,potential to represent India in Olympics
p2952_bolly,speaker,,professional achievement
p2953_bolly,Chimanbhai,male,inaugurating a hospital
p2954_bolly,,,
p2955_bolly,two patriots,male,standing against evil
p2956_bolly,Shinde,male,meeting Mr. Deboo
p2957_bolly,man,male,buying a Ferrari
p2958_bolly,man,male,buying a Ferrari
p2959_bolly,first speaker,,potential in cricket
p2960_bolly,Papa,male,son's achievement
p2961_bolly,,,
p2962_bolly,Madam,female,daughter's actions
p2963_bolly,Mai,female,protecting someone's purity
p2964_bolly,she,female,hiding the truth
p2965_bolly,she,female,hiding the truth
p2966_bolly,Savio Da Gama,male,
p2967_bolly,,,
p2968_bolly,Thakur,male,being a hunter
p2969_bolly,Shrikant,male,
p2970_bolly,Firdaus,female,overcoming adversity as an orphan
p2971_bolly,Apa,female,
p2972_bolly,Apa,female,
p2973_bolly,Union leader,male,taking action against injustice
p2974_bolly,<NA,,
p2975_bolly,speaker,,
p2976_bolly,brother-in-law,male,not stealing or hiding
p2977_bolly,,,
p2978_bolly,<speaker,,national flag
p2979_bolly,,,
p2980_bolly,speaker,,bravery and service to country
p2981_bolly,father,male,son's physical growth
p2982_bolly,father,male,son's physical growth
p2983_bolly,Gabbar,male,
p2984_bolly,,,
p2985_bolly,kidnapper,,purifying the police department
p2986_bolly,speaker,,student power
p2987_bolly,Gabbar,male,killing corrupt people
p2988_bolly,father and son,male,being Indians
p2989_bolly,father and son,male,being Indians
p2990_bolly,brother,male,
p2991_bolly,speaker,,nabbing goons
p2992_bolly,police department,,bravery and service
p2993_bolly,Hari Bhai,male,academic success
p2994_bolly,son,male,father's resistance against British rule
p2995_bolly,mother,female,son's earnings
p2996_bolly,Lord Shiva,,Winning a medal
p2997_bolly,sir,male,Belief and risk taken for him
p2998_bolly,sir,male,Belief and risk taken for him
p2999_bolly,Sadhu,male,bravado and defiance
p3000_bolly,father,male,
